subID,sequenceCompleted_test,sequenceCompleted_reacquisition,sequenceCompleted_combined,at_least_one_response_test,at_least_one_response_reacquisition,at_least_one_response_combined,devaluation,stillVal_minus_deval,preVal_relativeDiff_deval,meanVal_minus_deval,meanVal_relativeDiff_deval,meanVal_relativeDiff_deval_SQRT,std_diary,normed_std_diary,SRM_score,mood,Anxiety,Stress,routine_mean
136.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,25.0,0.8064516129032258,27.5,0.8208955223880597,0.5225044920105822,1247.0577029600615,0.520732079204389,3.3333333333333335,99.04285714285714,0.8428571428571429,0.7,5.59047619047619
137.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,87.0,0.7565217391304347,78.5,0.7370892018779343,0.4398443711874353,1012.8075124065776,0.4727434247185439,7.583333333333333,58.15942028985507,53.492753623188406,50.56521739130435,5.169082125603865
138.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,0.873015873015873,107.0,0.9304347826086956,0.6809101400802714,799.5769676241707,0.4007635464765914,4.325581395348837,56.785714285714285,5.885714285714286,8.285714285714286,4.404761904761904
139.0,,,,,,,,,,,,,1137.293241905021,0.47467745878545,2.875,26.37142857142857,82.37142857142857,85.98571428571428,6.304761904761905
140.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,0.8571428571428571,31.5,0.7974683544303798,0.4973729975991755,1211.3835573447527,0.5540895104596965,4.5,66.35714285714286,31.6,29.47142857142857,5.523809523809524
141.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,111.0,0.8740157480314961,82.0,0.8367346938775511,0.5406630309756714,1293.8664259706031,0.5139797473565041,2.4166666666666665,43.73913043478261,59.927536231884055,64.6086956521739,3.3381642512077296
142.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,29.0,0.7073170731707317,28.0,0.7,0.4083673673510215,1268.8891592806187,0.5522890467079323,4.0,40.71212121212121,66.53030303030303,66.87878787878788,5.398989898989899
143.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.84,28.0,0.7777777777777778,0.4775922500725171,1243.737739990876,0.5324393070162354,2.782608695652174,78.78787878787878,7.045454545454546,21.696969696969695,6.01010101010101
144.0,,,,,,,,,,,,,1334.091951711997,0.5081845709630238,3.111111111111111,68.16129032258064,28.806451612903224,28.20967741935484,3.1774193548387095
145.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.7037037037037037,14.0,0.6363636363636364,0.3592455179659184,1065.8447324134204,0.4740861760905903,5.888888888888889,57.81428571428572,47.285714285714285,47.31428571428572,5.4
148.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.7647058823529411,15.0,0.6521739130434783,0.3709602817224871,1033.7028853319534,0.4571641666157898,2.6538461538461537,95.22727272727272,2.5303030303030303,2.5303030303030303,4.242424242424242
149.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,406.0,0.5935672514619883,216.0,0.437246963562753,0.2302097694282207,1404.2412697458326,0.5045741006649006,2.4285714285714284,79.95161290322581,26.258064516129032,25.370967741935484,6.2751322751322745
152.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.0,0.0909090909090909,-8.0,-0.1290322580645161,-0.0647869255303012,1098.1033265413057,0.492011217793758,2.727272727272727,81.47826086956522,24.594202898550726,31.10144927536232,4.6231884057971016
153.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,57.0,0.6867469879518072,25.0,0.4901960784313725,0.2619111383285705,1127.7581515022334,0.5044050112602826,2.1333333333333333,87.67647058823529,16.220588235294116,11.544117647058824,6.573529411764706
154.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,23.0,0.5348837209302325,8.5,0.2982456140350877,0.1525951744151897,773.8810238922218,0.3708775985573396,5.684210526315789,71.53731343283582,26.791044776119403,27.47761194029851,5.945273631840796
155.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,38.0,1.0,27.5,1.0,1.0,1152.3196129629946,0.4908276548870623,3.24,54.940298507462686,28.597014925373134,26.044776119402982,4.099502487562189
